model,model_type,pair_id,category,phenomenon,good_sentence,bad_sentence,good_score,bad_score,score_difference,correct,time_taken
roberta-base,mlm,270,island_effects,adjunct_island,What could Carl sound like after revealing all restaurants?,What could Carl sound like all restaurants after revealing?,-111.53337287902832,-119.88483619689941,8.351463317871094,True,0.06904816627502441
roberta-base,mlm,271,island_effects,adjunct_island,What did most books astound after disturbing the organizations?,What did most books astound the organizations after disturbing?,-115.61537176370621,-116.64039988815784,1.0250281244516373,True,0.07699394226074219
roberta-base,mlm,272,island_effects,adjunct_island,What have these customers driven to while skated around all museums?,What have these customers driven to all museums while skated around?,-127.03462886810303,-127.82355344295502,0.7889245748519897,True,0.08732128143310547
roberta-base,mlm,273,island_effects,adjunct_island,Who can Wayne kiss while boasting about Nina?,Who can Wayne kiss Nina while boasting about?,-99.1271938085556,-103.7932801246643,4.666086316108704,True,0.06755685806274414
roberta-base,mlm,274,island_effects,adjunct_island,Who had Scott described without concealing these men?,Who had Scott described these men without concealing?,-108.33809047588147,-104.78642984572798,-3.551660630153492,False,0.06952309608459473
roberta-base,mlm,275,island_effects,adjunct_island,What have those waiters dropped by while admiring the restaurant?,What have those waiters dropped by the restaurant while admiring?,-95.71560605911509,-98.71574313938618,3.000137080271088,True,0.08698821067810059
roberta-base,mlm,276,island_effects,adjunct_island,What had Renee researched while examining some play?,What had Renee researched some play while examining?,-108.33243894577026,-114.45275151729584,6.120312571525574,True,0.0688629150390625
roberta-base,mlm,277,island_effects,adjunct_island,Who had Curtis listened to without noticing Michelle?,Who had Curtis listened to Michelle without noticing?,-104.8322958946228,-87.10406559868716,-17.728230295935646,False,0.06682014465332031
roberta-base,mlm,278,island_effects,adjunct_island,What is Gina examining while complaining about every report?,What is Gina examining every report while complaining about?,-102.20233900845051,-92.92724251747131,-9.275096490979195,False,0.06842708587646484
roberta-base,mlm,279,island_effects,adjunct_island,Who was Gerald talking about before returning to Omar?,Who was Gerald talking about Omar before returning to?,-93.31396251916885,-96.60421013832092,3.290247619152069,True,0.0684359073638916
roberta-base,mlm,280,island_effects,adjunct_island,Who have most guys described after annoying John?,Who have most guys described John after annoying?,-107.79741907119751,-116.34878063201904,8.551361560821533,True,0.06692194938659668
roberta-base,mlm,281,island_effects,adjunct_island,Who will Sonia insult after fleeing from Chad?,Who will Sonia insult Chad after fleeing from?,-116.50364708900452,-105.05808997154236,-11.445557117462158,False,0.06661510467529297
roberta-base,mlm,282,island_effects,adjunct_island,Who might that actor hide before hiding Russell?,Who might that actor hide Russell before hiding?,-110.84594202041626,-106.16746997833252,-4.67847204208374,False,0.06704068183898926
roberta-base,mlm,283,island_effects,adjunct_island,Who is Andrew hiring after visiting Thomas?,Who is Andrew hiring Thomas after visiting?,-117.58031558990479,-121.04838180541992,3.4680662155151367,True,0.03953099250793457
roberta-base,mlm,284,island_effects,adjunct_island,Who had these prints bothered while disgusting Laurie?,Who had these prints bothered Laurie while disgusting?,-117.05001163482666,-106.6317195892334,-10.418292045593262,False,0.06880831718444824
roberta-base,mlm,285,island_effects,adjunct_island,Who was the actor revealing after embarrassing Anna?,Who was the actor revealing Anna after embarrassing?,-96.75166058540344,-100.77700316905975,4.025342583656311,True,0.06865692138671875
roberta-base,mlm,286,island_effects,adjunct_island,What should some snakes climb up without finding every hill?,What should some snakes climb up every hill without finding?,-110.64084482192993,-94.29907763004303,-16.341767191886902,False,0.07670021057128906
roberta-base,mlm,287,island_effects,adjunct_island,What does Alice buy without bringing the windows?,What does Alice buy the windows without bringing?,-105.48029017448425,-94.18706691265106,-11.293223261833191,False,0.06811022758483887
roberta-base,mlm,288,island_effects,adjunct_island,What has Jane boycotted before discovering these legislatures?,What has Jane boycotted these legislatures before discovering?,-129.42495087347925,-132.05378634145018,2.62883546797093,True,0.07720613479614258
roberta-base,mlm,289,island_effects,adjunct_island,Who will Robert describe without shocking Theresa?,Who will Robert describe Theresa without shocking?,-141.77255058288574,-125.40810346603394,-16.364447116851807,False,0.039585113525390625
roberta-base,mlm,290,island_effects,adjunct_island,What was Emily walking through while arriving at this movie theater?,What was Emily walking through this movie theater while arriving at?,-92.38909543678164,-81.42441529035568,-10.964680146425962,False,0.08065485954284668
roberta-base,mlm,291,island_effects,adjunct_island,What have the turtles broken after breaking all plates?,What have the turtles broken all plates after breaking?,-102.61315858364105,-93.67733454704285,-8.935824036598206,False,0.07103490829467773
roberta-base,mlm,292,island_effects,adjunct_island,Who had Paul healed without alarming Tonya?,Who had Paul healed Tonya without alarming?,-116.05758810043335,-105.57874011993408,-10.478847980499268,False,0.0693819522857666
roberta-base,mlm,293,island_effects,adjunct_island,Who has Brad referenced before discussing Deborah?,Who has Brad referenced Deborah before discussing?,-140.3323268890381,-128.524658203125,-11.807668685913086,False,0.03996396064758301
roberta-base,mlm,294,island_effects,adjunct_island,What can the girl sell before thinking about this book?,What can the girl sell this book before thinking about?,-97.54558330774307,-93.18815016746521,-4.3574331402778625,False,0.07628321647644043
roberta-base,mlm,295,island_effects,adjunct_island,What has this pedestrian biked to after revealing a lot of cafes?,What has this pedestrian biked to a lot of cafes after revealing?,-125.2629332030192,-106.19740995333996,-19.065523249679245,False,0.09668302536010742
roberta-base,mlm,296,island_effects,adjunct_island,Who have all books disagreed with while scaring the Impressionists?,Who have all books disagreed with the Impressionists while scaring?,-116.25138747692108,-110.50419469177723,-5.747192785143852,False,0.09593510627746582
roberta-base,mlm,297,island_effects,adjunct_island,What had the dancers broken after cleaning every skateboard?,What had the dancers broken every skateboard after cleaning?,-116.76390606164932,-97.35843458026648,-19.405471481382847,False,0.07763004302978516
roberta-base,mlm,298,island_effects,adjunct_island,What had that waitress insulted while noticing those libraries?,What had that waitress insulted those libraries while noticing?,-114.42462968826294,-112.85451471805573,-1.5701149702072144,False,0.06962203979492188
roberta-base,mlm,299,island_effects,adjunct_island,What could Jason run around without passing malls?,What could Jason run around malls without passing?,-106.09531116485596,-102.49061059951782,-3.6047005653381348,False,0.0676271915435791
roberta-base,mlm,300,island_effects,adjunct_island,Who might Tracy talk about after discovering Becca?,Who might Tracy talk about Becca after discovering?,-98.52341282367706,-110.98012992739677,12.456717103719711,True,0.07096409797668457
roberta-base,mlm,301,island_effects,adjunct_island,What should the guests annoy before distracting some governments?,What should the guests annoy some governments before distracting?,-116.45170998573303,-118.75927901268005,2.3075690269470215,True,0.07014131546020508
roberta-base,mlm,302,island_effects,adjunct_island,What is Michelle scanning without arguing about the newspaper articles?,What is Michelle scanning the newspaper articles without arguing about?,-111.05342924594879,-99.08990919589996,-11.963520050048828,False,0.07387208938598633
roberta-base,mlm,303,island_effects,adjunct_island,Who is this report shocking before disagreeing with Peter?,Who is this report shocking Peter before disagreeing with?,-99.87802128132898,-101.7248429004103,1.846821619081311,True,0.0756080150604248
roberta-base,mlm,304,island_effects,adjunct_island,Who does Amy fire before observing Winston Churchill?,Who does Amy fire Winston Churchill before observing?,-95.15267676021904,-98.21401691436768,3.0613401541486382,True,0.06925797462463379
roberta-base,mlm,305,island_effects,adjunct_island,What does Galileo sell without discovering a lot of mouths?,What does Galileo sell a lot of mouths without discovering?,-112.7218219320639,-102.83445846347604,-9.887363468587864,False,0.07606077194213867
roberta-base,mlm,306,island_effects,adjunct_island,Who would Rachelle kiss while insulting William?,Who would Rachelle kiss William while insulting?,-95.93146991729736,-97.0992603302002,1.167790412902832,True,0.06744694709777832
roberta-base,mlm,307,island_effects,adjunct_island,What has Patrick biked to while stunning a lot of schools?,What has Patrick biked to a lot of schools while stunning?,-128.49453484499827,-107.67137185911997,-20.823162985878298,False,0.08798909187316895
roberta-base,mlm,308,island_effects,adjunct_island,Who are most books alarming before confusing Margaret?,Who are most books alarming Margaret before confusing?,-116.96281003952026,-111.73875093460083,-5.224059104919434,False,0.0687112808227539
roberta-base,mlm,309,island_effects,adjunct_island,Who will Nicole visit after describing Dan?,Who will Nicole visit Dan after describing?,-125.89591026306152,-123.33539152145386,-2.560518741607666,False,0.039942026138305664
roberta-base,mlm,310,island_effects,adjunct_island,What will Scott remember before skated around some art gallery?,What will Scott remember some art gallery before skated around?,-120.90193009376526,-136.45781588554382,15.555885791778564,True,0.08193516731262207
roberta-base,mlm,311,island_effects,adjunct_island,Who were teachers healing before healing most people?,Who were teachers healing most people before healing?,-83.58524012565613,-94.41147756576538,10.826237440109253,True,0.06764388084411621
roberta-base,mlm,312,island_effects,adjunct_island,Who had teenagers listened to after discovering these girls?,Who had teenagers listened to these girls after discovering?,-102.24702256917953,-106.1603790698573,3.9133565006777644,True,0.06941699981689453
roberta-base,mlm,313,island_effects,adjunct_island,Who is that icicle disgusting while shocking a girl?,Who is that icicle disgusting a girl while shocking?,-104.44669508934021,-124.70678949356079,20.26009440422058,True,0.07663583755493164
